Idx,X
169,0.6255449108204236
170,0.629327388570555
171,0.6336336521453252
172,0.6384669303762343
173,0.6438315597873706
174,0.6497323456192649
175,0.6561737904746031
176,0.663159175425202
177,0.6706894736288818
178,0.678762079192191
179,0.6873693361173806
180,0.6964968601296712
181,0.7061216563464531
182,0.7162100554973664
183,0.7267155103466505
184,0.737576330841313
185,0.7487134773310722
186,0.7600285719705571
187,0.7714023449843312
188,0.7826937728771179
189,0.7937402213567798
190,0.8043588803155728
191,0.8143498133127466
192,0.8235007989146371
193,0.8315940733445012
194,0.8384148306433957
195,0.84376114056713
196,0.847454649902238
197,0.8493512290917533
198,0.8493505657393821
199,0.8474036947311497
200,0.8435175860078984
201,0.8377562013699618
202,0.8302378407003248
203,0.8211290113892462
204,0.8106354758289609
205,0.7989913953137013
206,0.7864476349492742
207,0.773260257080289
208,0.7596800764373921
209,0.7459439018249188
210,0.732267818390415
211,0.7188426074683903
212,0.7058311935156325
213,0.6933678638540434
214,0.6815589281917944
215,0.6704844588084892
216,0.6602007692882917
217,0.6507433303126189
218,0.6421298743698648
219,0.6343634988066226
220,0.6274356294770275
221,0.6213287542579488
222,0.6160188723857204
223,0.6114776366193796
224,0.6076741854105165
225,0.6045766759563398
226,0.6021535416248772
227,0.6003744996181578
228,0.5992113384017568
229,0.5986385144174547
230,0.5986335848052465
231,0.5991775023117258
232,0.6002547938707132
233,0.6018536407596029
234,0.6039658754498856
235,0.6065869048843713
236,0.6097155672361003
237,0.6133539242824964
238,0.6175069876561275
239,0.6221823732475829
240,0.6273898733988775
241,0.6331409325513184
242,0.6394480075979343
243,0.6463237900083676
244,0.6537802631379427
245,0.6618275652353989
246,0.6704726271283314
247,0.6797175547353743
248,0.6895577308464695
249,0.6999796205715979
250,0.7109582816098603
251,0.7224546067456554
252,0.7344123635077489
253,0.7467551464796838
254,0.7593834214632431
255,0.7721719154260709
256,0.7849676859633861
257,0.797589277913356
258,0.8098274260037139
259,0.8214477697148124
260,0.8321959812273945
261,0.8418055510186409
262,0.8500082327627075
263,0.8565467767259163
264,0.8611892018413745
265,0.8637434496633218
266,0.8640709878652901
267,0.8620978329027797
268,0.8578216109995574
269,0.8513136896559914
270,0.8427160116897034
271,0.8322329560936734
272,0.8201191667254263
273,0.8066647435644716
274,0.7921793799962635
275,0.7769769618913682
276,0.7613618693015078
277,0.7456178227822019
278,0.7299996914544247
279,0.7147282924789693
280,0.6999879328628845
281,0.6859262502913043
282,0.672655835914137
283,0.6602571136600864
284,0.6487820047231073
285,0.6382579783785628
286,0.6286921839222408
287,0.6200754384913931
288,0.6123859237400842
289,0.6055925029489023
290,0.5996576189341248
291,0.5945397652528697
292,0.5901955472095743
293,0.5865813641132256
294,0.5836547518773609
295,0.581375429023859
296,0.5797060882489878
297,0.578612975293017
298,0.5780662923585689
299,0.5780404594715055
300,0.5785142631194085
301,0.5794709163815905
302,0.5808980509404162
303,0.5827876565061965
304,0.5851359793643508
305,0.5879433879592669
306,0.5912142087458885
307,0.5949565326158633
308,0.5991819880775051
309,0.6039054729009032
310,0.6091448319929794
311,0.6149204644677014
312,0.6212548381034599
313,0.6281718826865491
314,0.6356962298467926
315,0.6438522589616864
316,0.6526629038707734
317,0.6621481699913331
318,0.6723233083304444
319,0.6831965940106426
320,0.6947666634989582
321,0.7070193800532312
322,0.7199242286490933
323,0.7334302796181857
324,0.747461838724935
325,0.7619139854239528
326,0.7766483199543184
327,0.7914893781262798
328,0.806222314982119
329,0.8205925752028648
330,0.8343083365051165
331,0.8470464678152995
332,0.8584625570706728
333,0.8682051596081227
334,0.8759338683768252
335,0.8813400899466918
336,0.8841687157487237
337,0.8842383272660861
338,0.8814573858618325
339,0.8758341172791152
340,0.8674785571411485
341,0.8565963225343026
342,0.8434748794588871
343,0.8284641354534135
344,0.8119538209983839
345,0.7943502961564586
346,0.7760551122347188
347,0.7574470403856217
348,0.7388685322032479
349,0.7206168582922339
350,0.7029396178680646
351,0.6860339390400945
352,0.670048524207824
353,0.6550876819220246
354,0.6412165596757178
355,0.62846694166898
356,0.6168431253903429
357,0.6063275355824818
358,0.5968858613648987
359,0.588471598763012
360,0.5810299542270405
361,0.5745011153602552
362,0.5688229255218321
363,0.5639330195371536
364,0.5597704857117068
365,0.5562771214351059
366,0.5533983477126548
367,0.5510838435138284
368,0.5492879543578224
369,0.5479699234460296
370,0.5470939866546413
371,0.5466293664994717
372,0.5465501945295878
373,0.5468353860474197
374,0.547468486743207
375,0.5484375065738806
376,0.549734752584022
377,0.5513566697675283
378,0.5533036958476035
379,0.5555801345293465
380,0.5581940476840966
381,0.5611571676483149
382,0.5644848270368562
383,0.5681959016829102
384,0.5723127610590887
385,0.576861216733726
386,0.5818704574939718
387,0.5873729553716159
388,0.5934043215423157
389,0.6000030881530424
390,0.6072103789660837
391,0.6150694335500344
392,0.6236249267812546
393,0.6329220243364485
394,0.6430050963536662
395,0.6539159986053844
396,0.6656918193941043
397,0.6783619790054065
398,0.6919445668065585
399,0.7064418134869099
400,0.7218346254093
401,0.7380761748063588
402,0.7550846454127288
403,0.7727353985875497
404,0.7908530646720875
405,0.8092043273050663
406,0.8274925454464227
407,0.8453556436220493
408,0.8623689390305826
409,0.8780545673784392
410,0.8918987756065838
411,0.9033775235708573
412,0.9119894641348341
413,0.917293735394435
414,0.918948349371993
415,0.9167438965701937
416,0.9106271987354447
417,0.900710737494935
418,0.887265967254169
419,0.870701449148243
420,0.8515293125733431
421,0.8303252487000787
422,0.8076876352820589
423,0.784200634901536
424,0.7604045882602417
425,0.7367752614831886
426,0.7137119453691825
427,0.6915333071218871
428,0.6704793023175486
429,0.6507173102216981
430,0.6323508059901414
431,0.6154291948141487
432,0.5999577909346969
433,0.5859072609295392
434,0.5732221282224
435,0.5618281452049714
436,0.5516384847111627
437,0.5425587972320636
438,0.5344912291648972
439,0.5273375298315007
440,0.5210013768379014
441,0.5153900477229822
442,0.510415555396491
443,0.5059953520544658
444,0.5020526918323679
445,0.4985167289963789
446,0.4953224156959717
447,0.4924102519946738
448,0.48972593058200353
449,0.4872199102404073
450,0.4848469446613598
451,0.48256558697067425
452,0.48033768528937504
453,0.478127880422011
454,0.4759031133964366
455,0.47363214791495556
456,0.4712851106127256
457,0.46883305062173647
458,0.4662475186557166
459,0.4635001652722123
460,0.4605623575693827
461,0.45740481360975815
462,0.4539972542273937
463,0.4503080725845112
464,0.4463040230364693
465,0.4419499324514306
466,0.4372084393356705
467,0.4320397690739176
468,0.4264015573908374
469,0.42024873906498217
470,0.41353352523899656
471,0.40620549965449493
472,0.3982118797339802
473,0.3894979863857695
474,0.3800080007524107
475,0.3696860866805989
476,0.3584779850452117
477,0.34633320360786296
478,0.3332079446498568
479,0.3190689246304623
480,0.30389824699641954
481,0.2876994532807233
482,0.2705048447678883
483,0.25238403913072116
484,0.23345355657353717
485,0.21388695665502794
486,0.19392467452469764
487,0.17388226686219566
488,0.15415527098992754
489,0.13521849825983495
490,0.11761741012243804
491,0.10194955017898416
492,0.08883497278141289
493,0.07887634047956954
494,0.07261164294863931
495,0.07046490263203359
496,0.07270198083731816
497,0.07939894724228969
498,0.09042897171387038
499,0.10547051821822567
500,0.1240355947329661
501,0.14551312681890088
502,0.16922022389069669
503,0.19445368716496342
504,0.2205353747589438
505,0.24684733152457633
506,0.2728550774030112
507,0.2981195405952779
508,0.3222994721689562
509,0.34514678976996704
510,0.3664973251274719
511,0.3862591084030975
512,0.4043998412860694
513,0.42093469630491176
514,0.435915148160627
515,0.4494192026257182
516,0.46154314713260036
517,0.4723947975157774
518,0.4820881212008399
519,0.49073907563892305
520,0.49846248585523306
521,0.5053697896314444
522,0.5115674915884467
523,0.5171561864334704
524,0.5222300308069537
525,0.5268765622090468
526,0.531176780774189
527,0.535205424743446
528,0.5390313841062019
529,0.5427182077829423
530,0.5463246692378848
531,0.5499053630310711
532,0.5535113111703965
533,0.5571905631038219
534,0.5609887763014331
535,0.5649497679781308
536,0.5691160294791275
537,0.5735291959432809
538,0.5782304638066119
539,0.583260947575711
540,0.58866196574402
541,0.5944752428421345
542,0.6007430106919155
543,0.607507987278461
544,0.6148132059022369
545,0.622701659848884
546,0.6312157198354779
547,0.640396272503572
548,0.6502815189457766
549,0.6609053637067952
550,0.6722953191725668
551,0.6844698411228282
552,0.6974350387546289
553,0.7111806900247746
554,0.7256755600803352
555,0.7408620723149866
556,0.7566504830222369
557,0.7729128609269954
558,0.7894773361285297
559,0.8061233184010229
560,0.8225785995325738
561,0.838519438540797
562,0.8535748192716527
563,0.8673359580262061
564,0.8793717609147089
565,0.8892502339229196
566,0.8965648606891388
567,0.9009638315274908
568,0.9021789663258972
569,0.9000505604764305
570,0.8945444614319145
571,0.8857585757895045
572,0.8739175749711765
573,0.8593564736289232
574,0.8424954869362196
575,0.8238097527648411
576,0.8037978644242714
577,0.7829527418805187
578,0.7617374277169855
579,0.7405672059871125
580,0.719798338097152
581,0.6997228593937995
582,0.6805683655991406
583,0.6625015048142868
584,0.6456339177211218
585,0.6300295347771181
586,0.6157123709930173
587,0.6026741979694071
588,0.5908816867554932
589,0.5802827874647017
590,0.5708122401554506
591,0.562396201374612
592,0.5549560278406945
593,0.5484112926744935
594,0.5426821246957143
595,0.5376909672230318
596,0.5333638492650989
597,0.5296312557066597
598,0.5264286736979543
599,0.5236968830743202
600,0.5213820488189249
601,0.5194356643681598
602,0.5178143863310726
603,0.5164797937493203
604,0.5153980987322218
605,0.5145398289885277
606,0.513879499724221
607,0.5133952866644355
608,0.5130687098362021
609,0.5128843349554142
610,0.5128294967996383
611,0.5128940478222802
612,0.5130701336824208
613,0.5133519963659569
614,0.5137358052362956
615,0.514219515492598
616,0.5148027533937832
617,0.5154867274539824
618,0.5162741646869419
619,0.5171692709733552
620,0.5181777148184371
621,0.5193066336954091
622,0.5205646625441582
623,0.5219619838992317
624,0.5235103995557078
625,0.5252234234082394
626,0.5271163957586974
627,0.5292066189814887
628,0.5315135146241128
629,0.5340588019376524
630,0.5368666975003199
631,0.5399641352321752
632,0.5433810055706768
633,0.5471504111941388
634,0.5513089351512653
635,0.5558969156989438
636,0.5609587192403777
637,0.5665429972492882
638,0.572702909537966
639,0.5794962848580085
640,0.5869856881427413
641,0.5952383385200358
642,0.6043258152115527
643,0.6143234612135557
644,0.625309368444036
645,0.63736279618795
646,0.6505618254670317
647,0.6649800348189545
648,0.680681902779563
649,0.6977166404149158
650,0.7161101303081189
651,0.7358546877863783
652,0.756896476400367
653,0.7791206473039083
654,0.8023346913698288
655,0.8262511254491353
656,0.8504715137722737
657,0.8744748480535082
658,0.8976143562623102
659,0.9191274058519032
660,0.9381629131890602
661,0.9538289346663122
662,0.9652596124058177
663,0.9716957073389743
664,0.9725677440305827
665,0.9675672224066603
666,0.9566913331439599
667,0.9402510035254419
668,0.918839955024392
669,0.8932711393292061
670,0.8644935156079885
671,0.8335045477184115
672,0.8012719577302299
673,0.7686736029869965
674,0.7364589204449257
675,0.7052308495269514
676,0.6754443495366292
677,0.6474165559586464
678,0.6213438217883973
679,0.5973217823826045
680,0.5753656924831108
681,0.5554293194012766
682,0.5374214885551812
683,0.5212199526918038
684,0.5066826160756895
685,0.49365634673444564
686,0.4819836972716417
687,0.4715078776440284
688,0.4620763059318399
689,0.4535430265829685
690,0.44577024494497675
691,0.4386291841993638
692,0.4320004359648276
693,0.4257739393387477
694,0.41984869773023237
695,0.4141323249078691
696,0.40854048606607085
697,0.40299629168466217
698,0.39742968842203086
699,0.391776883356466
700,0.38597983195937463
701,0.3799858151832016
702,0.37374712852765296
703,0.3672209037682335
704,0.36036908307596266
705,0.3531585646767228
706,0.3455615378964245
707,0.3375560253236144
708,0.32912664721257934
709,0.32026561791700336
710,0.31097397826798023
711,0.3012630560452325
712,0.2911561305216278
713,0.28069025591641084
714,0.2699181615095196
715,0.2589101265960204
716,0.24775566590504894
717,0.2365648293171821
718,0.22546887172248647
719,0.21462001582425322
720,0.20419002154007315
721,0.19436729584782297
722,0.185352343458485
723,0.17735148117790428
724,0.17056891912348465
725,0.16519752036362
726,0.16140879289051574
727,0.1593428720156207
728,0.1590994023433161
729,0.16073024116845375
730,0.16423481216867214
731,0.16955867489059917
732,0.17659553739102468
733,0.1851925371748422
734,0.19515824838343737
735,0.2062726026185529
736,0.2182977568014992
737,0.2309889572340963
738,0.2441045588924664
739,0.2574145821644879
740,0.27070743062400004
741,0.2837946264256588
742,0.29651363116969565
743,0.3087289559324981
744,0.3203318514567724
745,0.3312389063774138
746,0.34138988107060797
747,0.350745057592416
748,0.35928235149137416
749,0.3669943776693021
750,0.373885613640855
751,0.37996975063052435
752,0.38526729898106615
753,0.38980347508373026
754,0.39360637887315675
755,0.39670545561091336
756,0.39913022330647213
757,0.40090924470135103
758,0.40206931639241983
759,0.40263484767673385
760,0.4026274041787177
761,0.40206539228029603
762,0.4009638633081552
763,0.39933442051008883
764,0.397185214466078
765,0.39452101724068467
766,0.3913433693197885
767,0.38765079685591386
768,0.38343910177679164
769,0.37870173045571565
770,0.37343023120498103
771,0.3676148149952078
772,0.3612450376839663
773,0.3543106258414592
774,0.34680247035654665
775,0.3387138169835242
776,0.33004167795289774
777,0.32078849133222875
778,0.310964045713263
779,0.30058767620093807
780,0.2896907139235154
781,0.2783191536093886
782,0.26653645198197395
783,0.25442632340406257
784,0.24209533862563132
785,0.22967506086651834
786,0.21732338346643137
787,0.20522467717495224
788,0.19358832579429885
789,0.18264524790339887
790,0.17264210180747408
791,0.1638330305226937
792,0.1564690941708921
793,0.15078584511651044
794,0.14698988852926614
795,0.14524556976805958
796,0.14566314063733743
797,0.1482897511176906
798,0.15310441138020953
799,0.16001762125259134
800,0.1688757997621087
801,0.1794700376734777
802,0.19154818402909435
803,0.20482893625568022
804,0.2190165056726046
805,0.23381454151110115
806,0.2489382784160734
807,0.26412424004342583
808,0.27913720693865174
809,0.29377447942749246
810,0.30786770661506524
811,0.32128269467021886
812,0.33391767026350144
813,0.34570046497465146
814,0.35658504012548864
815,0.3665476999409122
816,0.3755832598004229
817,0.38370136523606524
818,0.3909230884657498
819,0.39727787923258384
820,0.4028009011917345
821,0.4075307614361463
822,0.4115076154638329
823,0.4147716192653321
824,0.41736169276422236
825,0.41931455537524726
826,0.42066399573184093
827,0.4214403373560599
828,0.42167006710623317
829,0.4213755961053482
830,0.420575127133488
831,0.419282607046075
832,0.41750774660747225
833,0.4152560948244385
834,0.41252915862500616
835,0.4093245626430575
836,0.4056362485415039
837,0.40145471674752153
838,0.3967673174456071
839,0.39155860280505683
840,0.38581075654529196
841,0.3795041219961497
842,0.37261785506873524
843,0.36513073415067604
844,0.3570221637222961
845,0.34827341381656807
846,0.3388691406563108
847,0.32879923478861506
848,0.3180610400160103
849,0.3066619767346723
850,0.2946225851113248
851,0.28197996971356837
852,0.26879158325162483
853,0.2551392202521476
854,0.24113299525576165
855,0.22691498257947296
856,0.21266206776991398
857,0.19858744453486743
858,0.18494010319172144
859,0.17200162694084364
860,0.16007969443936593
861,0.14949790010378433
862,0.1405818842717742
863,0.13364229917565523
864,0.128955744637463
865,0.12674538908334587
866,0.12716340522276787
867,0.13027741785252772
868,0.13606286149030727
869,0.14440241817926464
870,0.15509274190265476
871,0.16785763699728318
872,0.1823660138545105
873,0.19825242384344832
874,0.2151378951901174
875,0.23264907422110287
876,0.25043422263949616
877,0.2681752613167546
878,0.28559566749041837
879,0.3024644947618844
880,0.31859711327605333
881,0.3338534029930299
882,0.3481341554241312
883,0.3613763693685652
884,0.37354800914677366
885,0.3846426627183086
886,0.39467440720462477
887,0.40367308464797536
888,0.4116800990838391
889,0.4187447833721233
890,0.4249213337494737
891,0.4302662873343864
892,0.43483649205556385
893,0.4386875117803657
894,0.4418724086505235
895,0.44444084291800684
896,0.44643843571809744
897,0.44790634439202215
898,0.4488810063624815
899,0.44939401315824673
900,0.44947208186551213
901,0.44913709691118325
902,0.448406199696434
903,0.4472919081123206
904,0.4458022521746228
905,0.4439409150251249
906,0.4417073722574212
907,0.4390970251631039
908,0.4361013259085704
909,0.4327078958660995
910,0.42890064063114586
911,0.42465986796943594
912,0.41996241831753806
913,0.4147818209100847
914,0.40908849299414296
915,0.4028500042995805
916,0.3960314360834647
917,0.3885958684243778
918,0.38050504182491207
919,0.3717202447232463
920,0.36220349144366903
921,0.3519190639998866
922,0.34083550172548827
923,0.32892812839355134
924,0.31618220801088504
925,0.3025968098156613
926,0.28818943661327234
927,0.27300142067373157
928,0.2571040052931343
929,0.24060490550357605
930,0.2236549635798959
931,0.2064542942200241
932,0.18925705707782808
933,0.1723737427529491
934,0.15616966763903417
935,0.14105835527723143
936,0.1274886719273241
937,0.11592519875332269
938,0.10682222538075425
939,0.10059301755097638
940,0.09757728964695439
941,0.09801085571794288
942,0.10200181447197948
943,0.1095170934418383
944,0.12038174481281583
945,0.13429131406852296
946,0.150835443234495
947,0.1695291545942696
948,0.1898474105861122
949,0.21125864326538352
950,0.23325382178376203
951,0.2553689244738976
952,0.2772000226175941
953,0.2984112905865137
954,0.31873699430908653
955,0.33797886385636455
956,0.35600030705250046
957,0.3727187678847175
958,0.3880972852701547
959,0.4021360219677607
960,0.41486428523122937
961,0.42633334450351834
962,0.4366101933822088
963,0.44577229601909885
964,0.4539032773529453
965,0.46108948001454214
966,0.46741728764232765
967,0.4729711075518889
968,0.47783190778979684
969,0.48207621129759837
970,0.48577545948843465
971,0.48899566897947494
972,0.49179731601049415
973,0.49423539352727197
974,0.4963595951122126
975,0.4982145894155303
976,0.49984035413764233
977,0.5012725467396707
978,0.5025428933713885
979,0.5036795821529585
980,0.5047076507777135
981,0.505649361131394
982,0.5065245562555873
983,0.5073509967241053
984,0.508144675156468
985,0.5089201085950184
986,0.5096906094404936
987,0.510468536241544
988,0.5112655260774902
989,0.5120927106160255
990,0.5129609180976622
991,0.5138808636334895
992,0.5148633302557792
993,0.5159193431612707
994,0.5170603396120215
995,0.5182983368381583
996,0.5196461003269539
997,0.5211173147725998
998,0.5227267598944906
999,0.5244904932232244
1000,0.5264260419021417
1001,0.5285526053307248
1002,0.5308912702963758
1003,0.5334652401038228
1004,0.5363000783580254
1005,0.5394239680457793
1006,0.5428679854695568
1007,0.5466663872120249
1008,0.5508569067279536
1009,0.5554810556595472
1010,0.5605844212329427
1011,0.5662169436387646
1012,0.5724331601326653
1013,0.5792923847529392
1014,0.5868587870589039
1015,0.5952013196544973
1016,0.6043934247449367
1017,0.6145124273591583
1018,0.6256384938155778
1019,0.6378529966051263
1020,0.651236092879059
1021,0.6658632671884471
1022,0.6818005528388237
1023,0.6990981027717142
1024,0.7177817819777816
1025,0.7378424726570051
1026,0.7592229278308367
1027,0.7818022537792078
1028,0.8053785552226853
1029,0.8296509567465575
1030,0.8542031618887818
1031,0.8784917829435428
1032,0.9018437768091535
1033,0.9234679223664548
1034,0.942484894143983
1035,0.9579785180881768
1036,0.9690669349556831
1037,0.9749870944320498
1038,0.9751805438603949
1039,0.9693650381016222
1040,0.9575769488217779
1041,0.9401745912444164
1042,0.9178011790306673
1043,0.8913152003714393
1044,0.8617024389344805
1045,0.8299857896573108
1046,0.7971464925862796
1047,0.7640652240790455
1048,0.7314857974223066
1049,0.6999997081070386
1050,0.6700471241199356
1051,0.6419290783126241
1052,0.6158259992081943
1053,0.5918187458752728
1054,0.5699094867907569
1055,0.5500408142813519
1056,0.532112295641415
1057,0.5159942167115512
1058,0.5015386113890432
1059,0.4885878517830715
1060,0.47698114719577633
1061,0.46655931064210415
1062,0.45716812639428506
1063,0.4486606118489127
1064,0.44089842188935513
1065,0.43375260147759315
1066,0.4271038535516438
1067,0.4208424551343512
1068,0.4148679339107926
1069,0.4090885836302496
1070,0.40342089178479223
1071,0.3977889328407339
1072,0.39212376907085733
1073,0.3863628955190349
1074,0.38044975844025847
1075,0.37433337149022855
1076,0.367968052713216
1077,0.36131330212848123
1078,0.35433383794396434
1079,0.3469998095401784
1080,0.3392872024878605
1081,0.33117845014526426
1082,0.3226632616862709
1083,0.3137396694753565
1084,0.30441529133462475
1085,0.2947087886997119
1086,0.2846514783276355
1087,0.27428904214752103
1088,0.26368323483691936
1089,0.25291346121181024
1090,0.24207805361388995
1091,0.23129503953751201
1092,0.22070215907888135
1093,0.2104558750874187
1094,0.20072912946078963
1095,0.1917076457718604
1096,0.1835846679598912
1097,0.17655417224882475
1098,0.1708027625580596
1099,0.1665006672605821
1100,0.1637924547618993
1101,0.16278823746576682
1102,0.1635561942881481
1103,0.16611720843444328
1104,0.17044222885125193
1105,0.17645270742016994
1106,0.18402410987807882
1107,0.19299216561663052
1108,0.20316123089023758
1109,0.2143139510088145
1110,0.22622135093730006
1111,0.23865253533183284
1112,0.25138333548470726
1113,0.26420344778665805
1114,0.2769218188732535
1115,0.2893702394811386
1116,0.30140526162903825
1117,0.3129086605867829
1118,0.3237867225120066
1119,0.33396865038053164
1120,0.34340437044377436
1121,0.35206198366403874
1122,0.35992506558693504
1123,0.36698997116464205
1124,0.3732632591544027
1125,0.3787593109688461
1126,0.38349819287361764
1127,0.38750377773559563
1128,0.3908021347214373
1129,0.3934201766473049
1130,0.3953845468959361
1131,0.3967207256695169
1132,0.3974523312903999
1133,0.3976005928672159
1134,0.39718397243544035
1135,0.3962179159930458
1136,0.3947147159180984
1137,0.39268347124839414
1138,0.3901301354110315
1139,0.3870576442102784
1140,0.3834661220590871
1141,0.3793531667109327
1142,0.37471421792511383
1143,0.3695430189137867
1144,0.3638321830938234
1145,0.3575738827362822
1146,0.35076067882441453
1147,0.3433865141241198
1148,0.3354478925702694
1149,0.3269452673088631
1150,0.31788465641542935
1151,0.308279497566073
1152,0.2981527397722752
1153,0.28753915090306803
1154,0.2764877917181084
1155,0.26506456676201723
1156,0.253354718181252
1157,0.24146507430574077
1158,0.22952579441257115
1159,0.21769130369206674
1160,0.2061400652643074
1161,0.19507281813981564
1162,0.18470894656545495
1163,0.17528074431184087
1164,0.16702550032711344
1165,0.16017558136824794
1166,0.15494698642255034
1167,0.15152715013568163
1168,0.15006303990685704
1169,0.15065073550700947
1170,0.1533276630034331
1171,0.15806844280866922
1172,0.16478492258154687
1173,0.1733304664516892
1174,0.18350805015724692
1175,0.19508127826721272
1176,0.20778715204853365
1177,0.2213493370085144
1178,0.2354907761376766
1179,0.24994473837454412
1180,0.2644637042149191
1181,0.27882581822536245
1182,0.29283892059959515
1183,0.3063423773143815
1184,0.3192070682305004
1185,0.3313339442058918
1186,0.34265156828153154
1187,0.35311301664058403
1188,0.3626924548959267
1189,0.37138163939082225
1190,0.37918652475739895
1191,0.3861241030033288
1192,0.3922195488946875
1193,0.397503709756844
1194,0.4020109486402709
1195,0.4057773309790219
1196,0.40883913247539844
1197,0.41123163691020703
1198,0.4129881906268982
1199,0.4141394789870027
1200,0.41471299152259444
1201,0.41473264557470796
1202,0.4142185405157664
1203,0.4131868193718198
1204,0.411649618651512
1205,0.40961509056586537
1206,0.4070874869542225
1207,0.40406729738670455
1208,0.40055143864360615
1209,0.3965334966431726
1210,0.3920040259690053
1211,0.386950916986997
1212,0.38135984441512893
1213,0.3752148162224993
1214,0.36849884653235865
1215,0.36119478087624285
1216,0.3532863065862095
1217,0.344759185091841
1218,0.33560274390986666
1219,0.32581166747321966
1220,0.3153881191215899
1221,0.30434421742246054
1222,0.29270486927048267
1223,0.2805109320785082
1224,0.2678226314377301
1225,0.25472309929819403
1226,0.241321818624825
1227,0.22775766726659424
1228,0.2142011550587929
1229,0.20085534490283585
1230,0.18795491447305768
1231,0.17576276447575473
1232,0.16456371396554664
1233,0.15465499125761428
1234,0.1463335944799432
1235,0.1398810297111066
1236,0.13554645358163098
1237,0.13352971395677055
1238,0.1339660976127663
1239,0.13691463890805583
1240,0.14235156291394885
1241,0.15016983847919718
1242,0.16018501203487723
1243,0.17214663189693064
1244,0.18575386922169096
1245,0.20067349633767778
1246,0.21655829039373992
1247,0.23306413902779827
1248,0.2498645612801751
1249,0.26666188201585084
1250,0.28319481766988175
1251,0.29924264244687804
1252,0.3146263921468029
1253,0.3292077152630537
1254,0.3428860124611534
1255,0.3555944674242059
