Date,Close
01-04-2000,-0.03989132902730219
01-05-2000,0.0017873105740955353
01-06-2000,-0.01620197457627981
01-07-2000,0.05645237719757734
01-10-2000,0.003424660881364616
01-11-2000,-0.012037978559479079
01-12-2000,-0.009997909839701613
01-13-2000,0.013452144707788882
01-14-2000,0.013485923732990734
01-19-2000,0.008111036997087595
01-20-2000,-0.015424470325631212
01-21-2000,-0.002161228418505523
01-24-2000,-0.028752445513285707
01-25-2000,0.011292377344463311
01-26-2000,-0.007957601673314052
01-27-2000,-0.0040026737896567965
01-28-2000,-0.031691198961432576
01-31-2000,0.026777184159002765
02-01-2000,0.009804000096621301
02-02-2000,0.0008865248807570225
02-03-2000,0.014951905635959939
02-04-2000,-0.004155604680875058
02-07-2000,-0.0015349337654928519
02-08-2000,0.013516665347367507
02-09-2000,-0.021228828211572015
02-10-2000,0.0019890567742111287
02-11-2000,-0.020518114984540148
02-14-2000,0.005841400568606936
02-15-2000,0.011248993949958042
02-16-2000,-0.014839662080686544
02-17-2000,-0.005184611143810969
02-18-2000,-0.021702403790071934
02-23-2000,0.011739455948626798
02-24-2000,-0.020342818940007668
02-25-2000,-0.003626603682097773
02-28-2000,0.020760618585320856
02-29-2000,0.009595687061855429
03-01-2000,0.007249691924474888
03-02-2000,0.0006766396507753569
03-03-2000,0.018550422579596493
03-06-2000,-0.009790910434618105
03-07-2000,-0.019532645998435072
03-08-2000,-0.0012543654660079895
03-09-2000,0.028804871789175124
03-10-2000,-0.0053380909676166155
03-13-2000,-0.010988221353724015
03-14-2000,-0.014306713541897054
03-15-2000,0.023062292753645686
03-16-2000,0.04565575280499523
03-17-2000,0.004049334244944802
03-20-2000,-0.0051172819558908955
03-21-2000,0.020313859754651276
03-22-2000,0.0060558882908825495
03-23-2000,0.016928567956576046
03-24-2000,0.00591928993489077
03-27-2000,-0.010638398205055744
03-28-2000,-0.005775593612640684
03-29-2000,0.0010335013347626543
03-30-2000,-0.016880371735288335
03-31-2000,0.011285386231667083
04-03-2000,0.005801922616107902
04-04-2000,-0.007465816510803691
04-05-2000,-0.006264376301098551
04-06-2000,0.008654849066194181
04-07-2000,0.006314245411501496
04-10-2000,-0.003928770667339876
04-11-2000,-0.0029045672444230064
04-12-2000,-0.027808836627408517
04-13-2000,-0.013982918649364073
04-14-2000,-0.05889301965215665
04-17-2000,0.034330381283747435
04-18-2000,0.026077635760688445
04-19-2000,-0.00934452847198397
04-20-2000,0.004791993487080148
04-25-2000,0.04068107661288334
04-26-2000,-0.011348900967185216
04-27-2000,-0.0033116269438018264
04-28-2000,-0.006226853524590403
05-01-2000,0.013477898303835723
05-02-2000,-0.020176687898358914
05-03-2000,-0.02369571156942296
05-04-2000,0.007520495520260795
05-05-2000,0.012046698498256347
05-08-2000,-0.0075396804285530195
05-09-2000,-0.008039030571575623
05-10-2000,-0.022814677766170632
05-11-2000,0.022593186631124418
05-12-2000,0.010780322185381941
05-15-2000,0.017138621175052826
05-16-2000,0.009633271347665229
05-17-2000,-0.01049404206297222
05-18-2000,-0.012346856098734982
05-19-2000,-0.015817552979708438
05-22-2000,-0.0075572709086806356
05-23-2000,-0.014835066403940722
05-24-2000,0.016172859245600968
05-25-2000,-0.01730608080882501
05-26-2000,0.0011332215632240406
05-31-2000,0.0021905813798186458
06-01-2000,0.017354014693151676
06-02-2000,0.017269065910403114
06-05-2000,-0.004873096111637665
06-06-2000,-0.004470784517677018
06-07-2000,0.006909941593550961
06-08-2000,-0.003927407556827411
06-09-2000,-0.002129473363173595
06-12-2000,-0.011793540076398656
06-13-2000,0.018591953770112468
06-14-2000,0.0016924062620509162
06-15-2000,0.002111487927244582
06-16-2000,-0.01060230788300931
06-19-2000,0.012709346821322853
06-20-2000,-0.0035843012834346766
06-21-2000,-0.0004225649756515182
06-22-2000,-0.01533249797858538
06-23-2000,-0.008620743043907808
06-26-2000,0.012796041807747294
06-27-2000,-0.007399691535534991
06-28-2000,0.002795116096289796
06-29-2000,-0.00949101171058686
06-30-2000,0.007556666329604056
07-03-2000,0.01367250953277388
07-06-2000,0.0077486397167607635
07-07-2000,0.015952383323158514
07-10-2000,-0.0016895468616811016
07-11-2000,0.002111487927244582
07-12-2000,0.006517730798757171
07-13-2000,0.004390708827235024
07-14-2000,0.009758507665635463
07-17-2000,-0.0016542600960267606
07-18-2000,-0.008208471684961083
07-19-2000,-0.008065620009550578
07-20-2000,0.013787559124506465
07-21-2000,-0.019694749297792136
07-24-2000,-0.005729771902227121
07-25-2000,0.0031873976514500413
07-26-2000,-0.009806090089630182
07-27-2000,-0.003433479767891434
07-28-2000,-0.022829883543528773
07-31-2000,0.006357902964607476
08-01-2000,0.0061002367821396675
08-02-2000,0.00498290093247622
08-03-2000,0.00689212509486925
08-04-2000,0.005351928848488896
08-07-2000,0.011884689971514817
08-08-2000,0.0037902761737802493
08-09-2000,-0.008442430895282627
08-10-2000,-0.004887181850332212
08-11-2000,0.00467489310417335
08-14-2000,0.012639734025267302
08-15-2000,-0.0008376966423044863
08-16-2000,-0.0035677507937510455
08-17-2000,0.01045815848574172
08-18-2000,-0.0033347258914533384
08-21-2000,0.005413296583695271
08-22-2000,-0.001662510773613235
08-23-2000,0.003943654494087845
08-24-2000,0.003103006788872875
08-25-2000,-0.00041313778732643414
08-28-2000,0.0034030888693576955
08-29-2000,0.00020559200236647257
08-30-2000,-0.009618744848491012
08-31-2000,0.01321514574927285
09-01-2000,0.0010254173640094066
09-06-2000,-0.01142601740192184
09-07-2000,0.008529862240812314
09-08-2000,-0.006859715714801595
09-11-2000,-0.0014615331013452248
09-12-2000,-0.007338020850503391
09-13-2000,0.0026268095392127933
09-14-2000,0.005024611216963848
09-15-2000,-0.02462975729059469
09-18-2000,-0.00924670147209028
09-19-2000,0.00903232233014073
09-20-2000,-0.007413309080346764
09-21-2000,-0.015322009196025554
09-22-2000,0.018014277973562365
09-25-2000,-0.007123296875367835
09-26-2000,-0.01286433994363545
09-27-2000,0.0052528043151696124
09-28-2000,0.01279737266083103
09-29-2000,-0.00952800625165473
10-02-2000,0.001521585057103536
10-03-2000,-0.009385321517317635
10-04-2000,0.008298802814694639
10-05-2000,0.003473733410572777
10-06-2000,-0.021911481356218232
10-09-2000,-0.007560631968450693
10-10-2000,-0.016655798046741666
10-11-2000,-0.008433435330113426
10-12-2000,-0.025264652768759
10-13-2000,0.03278982282299037
10-16-2000,0.004533099330984669
10-17-2000,-0.025190248828558026
10-18-2000,-0.0037174764001326466
10-19-2000,0.03701587775711346
10-20-2000,0.004252615503495427
10-23-2000,0.004457329992013648
10-24-2000,-0.006693467616906368
10-25-2000,-0.023786045062842653
10-26-2000,0.002747254475139016
10-27-2000,0.01879764144279239
10-30-2000,0.008934616761817615
10-31-2000,0.01708700582394229
11-01-2000,-0.0033942079297002437
11-02-2000,0.0016438515619388028
11-03-2000,0.0005472104945623002
11-06-2000,0.006979310832901042
11-07-2000,-0.00021704774778097402
11-08-2000,-0.022423449957925
11-09-2000,-0.003786946231275401
11-10-2000,-0.02462533699155678
11-13-2000,-0.007807157909609508
11-14-2000,0.025940021008615588
11-15-2000,0.0031397200046674456
11-16-2000,-0.015798116876590385
11-17-2000,-0.005360335503279856
11-20-2000,-0.014396796922438782
11-21-2000,0.005091425023087126
11-22-2000,-0.024182243497189226
11-27-2000,0.008767941012751024
11-28-2000,-0.017379313752297065
11-29-2000,-0.0018717834196806393
11-30-2000,-0.00870321344572389
12-01-2000,-0.0004725899652351373
12-04-2000,0.008472635403180107
12-05-2000,0.03228319261297141
12-06-2000,-0.016126509459287952
12-07-2000,-0.01381585730819701
12-08-2000,0.002335359173883056
12-11-2000,0.03416622523599688
12-12-2000,-0.004292670131653686
12-13-2000,-0.013791644373015721
12-14-2000,-0.012821543427899762
12-15-2000,-0.025908193841502225
12-18-2000,0.013273487019426433
12-19-2000,-0.020577483808037478
12-20-2000,-0.029390328952379363
12-21-2000,0.006906786213254357
12-22-2000,0.029549255747733483
12-27-2000,0.007293639524894147
12-28-2000,0.003042373379853025
12-29-2000,-0.019110772030570544
01-03-2001,0.04691691978775214
01-04-2001,-0.010822807720814787
01-05-2001,-0.03318713327562772
01-08-2001,0.007710881579203743
01-09-2001,-0.0026442688033929684
01-10-2001,0.017416993972603656
01-11-2001,0.0009456265480070059
01-12-2001,-0.0018921481520379757
01-17-2001,0.004576781007608943
01-18-2001,0.009902692259148083
01-19-2001,-0.005696586239883672
01-22-2001,0.006623585463750636
01-23-2001,0.007844989829702165
01-24-2001,0.0029837025453707255
01-25-2001,-0.002524143558313874
01-26-2001,-0.0011489551535479592
01-29-2001,0.005321645619180693
01-30-2001,0.008746389289686185
01-31-2001,-0.00567645058266919
02-01-2001,0.006619329569475418
02-02-2001,-0.022954038603646865
02-05-2001,0.007317302427114036
02-06-2001,-0.00295002803956379
02-07-2001,-0.00518363866131466
02-08-2001,-0.011724916946834085
02-09-2001,-0.009661903691446483
02-12-2001,0.011388259801043077
02-13-2001,-0.008207651180207165
02-14-2001,-0.0015132948203966379
02-15-2001,0.009645877569619543
02-16-2001,-0.02229562371113225
02-21-2001,-0.021810997906441365
02-22-2001,0.0015113155582699989
02-23-2001,-0.006779138377237537
02-26-2001,0.021063443858673203
02-27-2001,-0.00928921878229172
02-28-2001,-0.0198896688873047
03-01-2001,0.005230356024096494
03-02-2001,-0.007977134312295853
03-05-2001,0.00910009907493503
03-06-2001,0.010685086907885832
03-07-2001,0.00711297539555833
03-08-2001,0.001101928460137458
03-09-2001,-0.030024627906834134
03-12-2001,-0.043744540131543275
03-13-2001,0.01629599277570115
03-14-2001,-0.0199442383925863
03-15-2001,0.00025494412023618906
03-16-2001,-0.02294997779890018
03-19-2001,0.020141806759716552
03-20-2001,-0.027209634301791574
03-21-2001,-0.01713364362236902
03-22-2001,-0.010206901885910113
03-23-2001,0.029789436009718173
03-26-2001,0.012672671708242156
03-27-2001,0.02023544819894152
03-28-2001,-0.028028378695464262
03-29-2001,0.003817478107892569
03-30-2001,0.010423482184187094
04-02-2001,-0.021569592005238114
04-03-2001,-0.03393172998073801
04-04-2001,0.004158377048451456
04-05-2001,0.03718892453707312
04-06-2001,-0.015327648044657138
04-09-2001,0.0110594912418982
04-10-2001,0.018079329858510462
04-11-2001,0.0006855857521603781
04-12-2001,0.01799857561336271
04-17-2001,0.014016982007318823
04-18-2001,0.038975565139995005
04-19-2001,0.013218714301794776
04-20-2001,-0.00919456400206986
04-23-2001,-0.018319406847807862
04-24-2001,-0.005413810286303722
04-25-2001,0.012992999945022454
04-26-2001,0.004455457183963674
04-27-2001,0.016513385265331415
04-30-2001,0.006972021503925063
05-01-2001,0.003074370710030472
05-02-2001,-0.0018119751070377887
05-03-2001,-0.012776438577612126
05-04-2001,0.01686832348263767
05-07-2001,-0.008675801922186643
05-08-2001,-0.0004753823120609013
05-09-2001,-0.004209179035831845
05-10-2001,0.002940320801331886
05-11-2001,-0.006927566849557643
05-14-2001,0.0019956102891773853
05-15-2001,0.0046145438593026
05-16-2001,0.023301521055436147
05-17-2001,0.0015497640217185804
05-18-2001,0.004558013239283731
05-21-2001,0.014614354043403388
05-22-2001,-0.0012921219937878092
05-23-2001,-0.017106204984601803
05-24-2001,0.0029357637947304838
05-25-2001,-0.011873021442173837
05-30-2001,-0.014105939294872805
05-31-2001,0.005174093135082991
06-01-2001,0.006173883786703804
06-04-2001,0.004801780410564227
06-05-2001,0.011400193785267021
06-06-2001,-0.008342152420450333
06-07-2001,0.0035948693841563184
06-08-2001,-0.009326467467293043
06-11-2001,-0.007111859348145622
06-12-2001,-0.0017461787464609912
06-13-2001,-0.0086165683901962
06-14-2001,-0.022691435240531632
06-15-2001,-0.0012302810756645854
06-18-2001,-0.004853746520522506
06-19-2001,0.004361241172803787
06-20-2001,0.0052411797759504
06-21-2001,0.011289460005261986
06-22-2001,-0.007864815403913816
06-25-2001,-0.009240749442825269
06-26-2001,-0.0013976078010138338
06-27-2001,-0.0005760605703617472
06-28-2001,0.005500149204089588
06-29-2001,0.003677193111836452
07-02-2001,0.012402372170748244
07-03-2001,-0.00024170326511985252
07-06-2001,-0.02185104981866992
07-09-2001,0.005444989368902142
07-10-2001,-0.012102980196697644
07-11-2001,0.0010141566158878845
07-12-2001,0.023459814562947656
07-13-2001,0.008626730573546126
07-16-2001,-0.01259534262823614
07-17-2001,0.009317709328247048
07-18-2001,-0.006835472419444599
07-19-2001,0.008721447344187894
07-20-2001,-0.005998161132779067
07-23-2001,-0.019893278020643557
07-24-2001,-0.009714914843906186
07-25-2001,0.01097516288426359
07-26-2001,0.010440688042240964
07-27-2001,0.003814899365667479
07-30-2001,0.00033104362349867245
07-31-2001,0.004128825091307853
08-01-2001,0.006243370342909671
08-02-2001,0.004086308365969238
08-03-2001,-0.005479457519058428
08-06-2001,-0.013540488962889619
08-07-2001,0.0038992375283886105
08-08-2001,-0.018721800791951182
08-09-2001,0.0029484710791907176
08-10-2001,0.0034429559428694745
08-13-2001,0.000251447969761287
08-14-2001,-0.00041915420898508415
08-15-2001,-0.00867336515242112
08-16-2001,0.003461559452930807
08-17-2001,-0.016143103189065755
08-20-2001,0.00920802814984878
08-21-2001,-0.017205662901211838
08-22-2001,0.010307572925802866
08-23-2001,-0.0035955779597136583
08-24-2001,0.020542264247125352
08-27-2001,-0.005983239650028338
08-28-2001,-0.014730531587824558
08-29-2001,-0.008960950764874909
08-30-2001,-0.019401124045814733
08-31-2001,0.007297715534294369
09-05-2001,0.0024656494189585487
09-06-2001,-0.026107421925569696
09-07-2001,-0.01868017340486805
09-10-2001,0.012159056191978657
09-18-2001,-0.002399809097974881
09-19-2001,-0.020389114077659976
09-20-2001,-0.03229621929516391
09-21-2001,-0.014592840360859505
09-24-2001,0.03455236199480449
09-25-2001,0.01037305438964875
09-26-2001,-0.0035443672211217248
09-27-2001,0.008641888382222795
09-28-2001,0.020996417496872866
10-01-2001,-0.0016291029506358967
10-02-2001,0.012485318308408822
10-03-2001,0.016625527355691005
10-04-2001,0.0008380651358805835
10-05-2001,-0.0019564826207236763
10-08-2001,-0.006549461973220261
10-09-2001,-0.00536497126973412
10-10-2001,0.02202815419761972
10-11-2001,0.01539055662845179
10-12-2001,-0.0045558165358610125
10-15-2001,-0.0018281266266706453
10-16-2001,0.006293011755668765
10-17-2001,-0.02150419199645448
10-18-2001,-0.00213887653029321
10-19-2001,-0.0006518601646634536
10-22-2001,0.0195560425572463
10-23-2001,-0.005128658436221123
10-24-2001,-0.0026663095892462962
10-25-2001,0.017793224328388924
10-26-2001,-0.002263571069264003
10-29-2001,-0.026359638316489686
10-30-2001,-0.012078167465630507
10-31-2001,-0.003396879923339924
11-01-2001,0.025291805284011204
11-02-2001,0.006796480912101721
11-05-2001,0.013004320943026393
11-06-2001,0.015420800334458917
11-07-2001,-0.0013354286308207008
11-08-2001,0.003113171321237118
11-09-2001,0.0010651785183641849
11-12-2001,-0.006140192817513324
11-13-2001,0.022244751444489452
11-14-2001,0.0009598272770441341
11-15-2001,0.0018298179078062304
11-16-2001,-0.00444970407536438
11-19-2001,0.012254062105760966
11-20-2001,-0.00841392828631804
11-21-2001,-0.006642237204546042
11-26-2001,0.00215880227185572
11-27-2001,-0.004322275055489655
11-28-2001,-0.018272170177390024
11-29-2001,0.013408964824360936
11-30-2001,-0.007164105239142238
12-03-2001,-0.0059801425431151856
12-04-2001,0.016793869427107033
12-05-2001,0.018136222511129674
12-06-2001,-0.0005112550210295552
12-07-2001,-0.006669524680336991
12-10-2001,-0.01887993246959585
12-11-2001,-0.0020128217621984135
12-12-2001,0.0011381781155250792
12-13-2001,-0.019617144322578106
12-14-2001,0.009503149130653199
12-17-2001,0.010289023627273686
12-18-2001,0.005931629239154468
12-19-2001,0.007019987973867714
12-20-2001,-0.00989418751219695
12-21-2001,0.0026131983625772293
12-24-2001,-0.0019156571514864495
12-27-2001,0.006049599324841282
12-28-2001,-0.0005170904236315721
12-31-2001,-0.014763594058880614
01-03-2002,0.011275215445521347
01-04-2002,0.0066536712529874364
01-07-2002,-0.0070816556848249945
01-08-2002,-0.0023145525082703955
01-09-2002,-0.008186499357230481
01-10-2002,0.0044032188180791465
01-11-2002,-0.009869355325450968
01-14-2002,-0.006283848488227051
01-15-2002,0.008109221643592512
01-16-2002,-0.020442015323514084
01-17-2002,0.007505867791997467
01-18-2002,-0.0045851063486290755
01-23-2002,0.007624150203366042
01-24-2002,0.0030862772373270175
01-25-2002,-0.0002641570863737286
01-28-2002,0.002726337334004292
01-29-2002,-0.031947055217882436
01-30-2002,0.0143149325879115
01-31-2002,0.011641962038697606
02-01-2002,-0.00469378708201873
02-04-2002,-0.02516990400838548
02-05-2002,-0.006209498651847056
02-06-2002,-0.004314515443859079
02-07-2002,-0.006275399136157489
02-08-2002,0.018981809356292345
02-11-2002,0.012188170670024867
02-12-2002,-0.003145699831637927
02-13-2002,0.010566010162602169
02-14-2002,-0.0018722334598342272
02-15-2002,-0.010495714342377838
02-20-2002,0.01668599476424948
02-21-2002,-0.020924451209856976
02-22-2002,0.012297080606050947
02-25-2002,0.01637377060015055
02-26-2002,-0.0020658021633703783
02-27-2002,0.003858765448681467
02-28-2002,-0.004488337795380382
03-01-2002,0.023034465890781952
03-04-2002,0.01751756867165355
03-05-2002,-0.003201690138640245
03-06-2002,0.011803893721303638
03-07-2002,-0.0021436235432510387
03-08-2002,0.0041971709582764305
03-11-2002,0.002134654819634818
03-12-2002,-0.0005972441728188116
03-13-2002,-0.009690886739926796
03-14-2002,-0.001379820858622871
03-15-2002,0.006622868600446807
03-18-2002,0.0001714040806524153
03-19-2002,0.006663265868739998
03-20-2002,-0.018995792700895464
03-21-2002,0.0004338090573989817
03-22-2002,-0.0021707992532755682
03-25-2002,-0.01250836328151017
03-26-2002,0.005792503521156789
03-27-2002,0.0026219470005219847
03-28-2002,-0.00043653587191805343
04-02-2002,-0.005513978300186295
04-03-2002,-0.007046030528945479
04-04-2002,-0.00416280665128177
04-05-2002,0.00017752928694125814
04-08-2002,0.002127454023517217
04-09-2002,-0.007020075957477445
04-10-2002,0.0112615243193952
04-11-2002,-0.025179973179864312
04-12-2002,0.007477193724938047
04-15-2002,-0.0076580220882602745
04-16-2002,0.023507334713005257
04-17-2002,-0.002122374375074898
04-18-2002,-0.004347236585050318
04-19-2002,0.0036387526604722
04-22-2002,-0.01679507965532867
04-23-2002,-0.004333728401526571
04-24-2002,-0.010094142862380195
04-25-2002,0.0005482182029616922
04-26-2002,-0.019183489693118005
04-29-2002,-0.004947482670607073
04-30-2002,0.009314523292694332
05-01-2002,0.012163797173253776
05-02-2002,-0.0038542582002287773
05-03-2002,-0.010908862717470491
05-06-2002,-0.019808213666021146
05-07-2002,-0.003514302916482137
05-08-2002,0.03652738063379868
05-09-2002,-0.01162591050335049
05-10-2002,-0.019019629788821213
05-13-2002,0.020132727003555395
05-14-2002,0.02155155132926101
05-15-2002,-0.003908918172913722
05-16-2002,0.005178299055400792
05-17-2002,0.0048811539802464665
05-20-2002,-0.010879572456713227
05-21-2002,-0.009157573405605746
05-22-2002,0.002205523785990593
05-23-2002,0.010591735249072087
05-24-2002,-0.012889213587278014
05-29-2002,-0.007428028548129184
05-30-2002,-0.002799843133740154
05-31-2002,0.0020539732641040587
06-03-2002,-0.02694050115015756
06-04-2002,0.002487982144637968
06-05-2002,0.009322784506693438
06-06-2002,-0.02056801831738575
06-07-2002,-0.0011605707579400715
06-10-2002,0.0038632654924297682
06-11-2002,-0.017307179944141104
06-12-2002,0.006062431757953846
06-13-2002,-0.010091683889609904
06-14-2002,-0.0014782066875422828
06-17-2002,0.026470998058323758
06-18-2002,0.008130495634965484
06-19-2002,-0.023616732340950186
06-20-2002,-0.012860315912924136
06-21-2002,-0.019253425496533083
06-24-2002,0.005224082553707987
06-25-2002,-0.022700660530023953
06-26-2002,0.0016387037753453626
06-27-2002,0.017347622369122462
06-28-2002,-0.004738161012842745
07-01-2002,-0.01969551924802193
07-02-2002,-0.02145913594661497
07-03-2002,0.005669912202359129
07-08-2002,-0.012564741372078636
07-09-2002,-0.02550871026737589
07-10-2002,-0.03708069161815164
07-11-2002,0.008108590572434515
07-12-2002,-0.011043908204634079
07-15-2002,0.005320583874167895
07-16-2002,-0.019464781390603036
07-17-2002,0.0019856598247542934
07-18-2002,-0.03293671738518622
07-19-2002,-0.03582788817115734
07-22-2002,-0.030078381072694782
07-23-2002,-0.027753863809272694
07-24-2002,0.0579503113402291
07-25-2002,-0.008534914253425896
07-26-2002,0.01886846093989636
07-29-2002,0.047565550566649684
07-30-2002,0.012949160039527285
07-31-2002,0.0024162778669900575
08-01-2002,-0.026454860114285772
08-02-2002,-0.02266996896387319
08-05-2002,-0.035416506824843985
08-06-2002,0.03310937691162419
08-07-2002,0.01728822097565974
08-08-2002,0.03183736173831608
08-09-2002,0.003731391552117991
08-12-2002,-0.00736629118682508
08-13-2002,-0.018375726847847496
08-14-2002,0.03587779212577491
08-15-2002,0.013784398672447296
08-16-2002,-0.0029991346227351556
08-19-2002,0.02311629774669477
08-20-2002,-0.010643474676090392
08-21-2002,0.014305503318245094
08-22-2002,0.009665927774526573
08-23-2002,-0.02174910091909865
08-26-2002,0.0069525614517012
08-27-2002,-0.011614510934981226
08-28-2002,-0.022120583887168976
08-29-2002,0.00043422710898610717
08-30-2002,-0.003914750583652982
09-04-2002,0.014171893920070566
